cohort,effect
1890.0,-0.06488544064648134
1900.0,-0.15171857466906985
1910.0,-0.090994889769281
1920.0,-0.02120281854411518
1930.0,-0.012865914934143116
1940.0,0.0601883911560814
1950.0,0.052333345992449515
1960.0,0.022556591948209196
1970.0,-0.0001343670692617871
1980.0,0.03628134091177243
1990.0,-0.0006219940673915449
2000.0,0.03802352143826513
