cohort,effect
1880.0,0.04910752850365022
1900.0,-0.01610094290843676
1920.0,-0.01039833804809889
1940.0,0.006569618443258253
1960.0,0.007312309358787616
1980.0,0.011244322262074623
2000.0,-0.021629876506298096
