cohort,effect
1890.0,0.04841769861300239
1900.0,-0.008159820723396627
1910.0,-0.01183583507226133
1920.0,-0.0007469991601926707
1930.0,-0.00677316388783486
1940.0,0.0075430000552566805
1950.0,0.01023023768374242
1960.0,0.009040431384023238
1970.0,-0.004697679496124882
1980.0,0.005845174615168142
1990.0,-0.011120223864984093
2000.0,-0.027799733851125556
