cohort,effect
1880.0,-0.1103258855208557
1900.0,-0.14745296114328557
1920.0,-0.05481561629962409
1940.0,0.04714540718295983
1960.0,0.03365654697280418
1980.0,0.0938257878423442
2000.0,0.11492827960155917
